EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
267778.000000,0.000000,0.000000,827.040039,26.191820,28.301228,-0.034220,0.031669
267779.000000,0.000000,0.000000,827.040527,26.231539,28.301365,-0.034220,0.031717
267780.000000,0.000000,0.000000,827.134277,26.172167,28.278980,-0.034189,0.031642
267781.000000,0.000000,0.000000,827.134277,26.172304,28.323429,-0.034243,0.031642
267782.000000,0.000000,0.000000,827.229004,26.152590,28.345463,-0.034266,0.031615
267783.000000,0.000000,0.000000,827.134277,26.132586,28.323292,-0.034243,0.031594
267784.000000,0.000000,0.000000,827.228516,26.152452,28.301014,-0.034212,0.031615
267785.000000,0.000000,0.000000,827.416992,26.113024,28.300800,-0.034204,0.031560
267786.000000,0.000000,0.000000,827.605957,26.113375,28.300724,-0.034196,0.031553
267787.000000,0.000000,0.000000,827.511719,26.093447,28.367313,-0.034280,0.031532
267788.000000,0.000000,0.000000,827.605957,26.073793,28.345066,-0.034249,0.031505
267789.000000,0.000000,0.000000,827.889160,26.094011,28.322727,-0.034211,0.031519
267790.000000,0.000000,0.000000,827.888672,26.054293,28.322575,-0.034211,0.031471
267791.000000,0.000000,0.000000,827.983887,26.074297,28.344761,-0.034233,0.031491
267792.000000,0.000000,0.000000,828.077637,26.054522,28.366795,-0.034256,0.031464
267793.000000,0.000000,0.000000,828.172363,26.034807,28.388828,-0.034279,0.031436
267794.000000,0.000000,0.000000,828.172363,26.034807,28.388828,-0.034279,0.031436
267795.000000,0.000000,0.000000,828.266602,26.015276,28.411030,-0.034302,0.031409
267796.000000,0.000000,0.000000,828.360840,25.995562,28.433064,-0.034324,0.031382
267797.000000,0.000000,0.000000,828.360840,25.995562,28.433064,-0.034324,0.031382
267798.000000,0.000000,0.000000,828.550293,25.995913,28.433002,-0.034317,0.031375
267799.000000,0.000000,0.000000,828.644531,25.976198,28.455067,-0.034339,0.031348
267800.000000,0.000000,0.000000,828.739258,25.996202,28.477238,-0.034362,0.031368
267801.000000,0.000000,0.000000,828.833496,26.016069,28.454960,-0.034331,0.031389
267802.000000,0.000000,0.000000,829.022949,26.016359,28.499180,-0.034377,0.031382
267803.000000,0.000000,0.000000,828.833496,25.976488,28.499271,-0.034385,0.031341
267804.000000,0.000000,0.000000,829.117188,25.996645,28.476933,-0.034346,0.031355
267805.000000,0.000000,0.000000,829.212402,26.016573,28.543400,-0.034422,0.031375
267806.000000,0.000000,0.000000,829.306152,25.996920,28.521152,-0.034392,0.031348
267807.000000,0.000000,0.000000,829.400879,25.977144,28.543186,-0.034414,0.031320
267808.000000,0.000000,0.000000,829.589355,25.977495,28.543110,-0.034406,0.031314
267809.000000,0.000000,0.000000,829.401367,26.016924,28.543324,-0.034414,0.031368
267810.000000,0.000000,0.000000,829.684570,25.997301,28.565113,-0.034429,0.031334
267811.000000,0.000000,0.000000,829.778320,25.977648,28.542866,-0.034398,0.031307
267812.000000,0.000000,0.000000,829.873535,25.958071,28.609394,-0.034474,0.031280
267813.000000,0.000000,0.000000,830.062012,25.958223,28.609150,-0.034466,0.031273
267814.000000,0.000000,0.000000,830.156738,25.978228,28.631321,-0.034489,0.031293
267815.000000,0.000000,0.000000,830.156738,25.978228,28.631321,-0.034489,0.031293
267816.000000,0.000000,0.000000,830.250977,25.918993,28.653385,-0.034512,0.031218
267817.000000,0.000000,0.000000,830.250977,25.958513,28.653355,-0.034512,0.031266
267818.000000,0.000000,0.000000,830.346191,25.978502,28.675541,-0.034534,0.031286
267819.000000,0.000000,0.000000,830.346191,25.978502,28.675541,-0.034534,0.031286
267820.000000,0.000000,0.000000,830.346191,25.978502,28.675541,-0.034534,0.031286
267821.000000,0.000000,0.000000,830.440918,25.998644,28.742176,-0.034611,0.031307
267822.000000,0.000000,0.000000,830.629395,25.959215,28.741962,-0.034603,0.031252
267823.000000,0.000000,0.000000,830.630371,25.959154,28.786243,-0.034656,0.031252
267824.000000,0.000000,0.000000,830.629395,25.959215,28.741962,-0.034603,0.031252
267825.000000,0.000000,0.000000,830.725098,26.018724,28.764118,-0.034625,0.031320
267826.000000,0.000000,0.000000,830.724609,25.979021,28.763966,-0.034625,0.031273
267827.000000,0.000000,0.000000,830.630371,25.959154,28.786243,-0.034656,0.031252
267828.000000,0.000000,0.000000,830.818848,25.959490,28.786182,-0.034648,0.031246
267829.000000,0.000000,0.000000,830.818848,25.959490,28.786182,-0.034648,0.031246
267830.000000,0.000000,0.000000,830.818848,25.959490,28.786182,-0.034648,0.031246
267831.000000,0.000000,0.000000,830.819336,25.959429,28.830494,-0.034701,0.031246
267832.000000,0.000000,0.000000,830.818848,25.919909,28.830524,-0.034701,0.031198
267833.000000,0.000000,0.000000,830.725586,25.979280,28.852879,-0.034732,0.031273
267834.000000,0.000000,0.000000,830.725098,25.939730,28.897221,-0.034786,0.031225
267835.000000,0.000000,0.000000,830.725098,25.939730,28.897221,-0.034786,0.031225
267836.000000,0.000000,0.000000,830.725098,25.939730,28.897221,-0.034786,0.031225
267837.000000,0.000000,0.000000,830.724609,25.899950,28.897083,-0.034785,0.031178
267838.000000,0.000000,0.000000,830.630859,25.919832,28.919529,-0.034816,0.031205
267839.000000,0.000000,0.000000,830.725098,25.900057,28.941563,-0.034839,0.031178
267840.000000,0.000000,0.000000,830.725098,25.900057,28.941563,-0.034839,0.031178
267841.000000,0.000000,0.000000,830.631348,25.919710,28.963810,-0.034870,0.031205
267842.000000,0.000000,0.000000,830.442383,25.919649,28.964054,-0.034878,0.031212
267843.000000,0.000000,0.000000,830.347168,25.899645,28.941883,-0.034855,0.031191
267844.000000,0.000000,0.000000,830.252441,25.840014,28.964008,-0.034886,0.031123
267845.000000,0.000000,0.000000,830.157715,25.820147,28.986286,-0.034917,0.031103
267846.000000,0.000000,0.000000,830.158203,25.859911,28.986439,-0.034917,0.031151
267847.000000,0.000000,0.000000,829.969727,25.859728,29.030964,-0.034978,0.031157
267848.000000,0.000000,0.000000,829.874512,25.839739,29.008778,-0.034956,0.031137
267849.000000,0.000000,0.000000,829.874512,25.839739,29.008778,-0.034956,0.031137
267850.000000,0.000000,0.000000,829.592285,25.859240,29.031239,-0.034995,0.031171
267851.000000,0.000000,0.000000,829.686035,25.839525,29.053303,-0.035017,0.031144
267852.000000,0.000000,0.000000,829.591309,25.819658,29.075581,-0.035048,0.031123
267853.000000,0.000000,0.000000,829.402832,25.859026,29.075764,-0.035056,0.031178
267854.000000,0.000000,0.000000,829.309082,25.878679,29.098011,-0.035087,0.031205
267855.000000,0.000000,0.000000,829.119629,25.838839,29.098118,-0.035095,0.031164
267856.000000,0.000000,0.000000,828.930176,25.798937,29.098209,-0.035103,0.031123
267857.000000,0.000000,0.000000,829.024902,25.779390,29.164738,-0.035180,0.031096
267858.000000,0.000000,0.000000,828.647461,25.778887,29.165012,-0.035196,0.031110
267859.000000,0.000000,0.000000,828.647461,25.778887,29.165012,-0.035196,0.031110
267860.000000,0.000000,0.000000,828.647949,25.818468,29.164982,-0.035196,0.031157
267861.000000,0.000000,0.000000,828.458984,25.778734,29.209538,-0.035258,0.031116
267862.000000,0.000000,0.000000,828.364746,25.798388,29.231785,-0.035289,0.031144
267863.000000,0.000000,0.000000,828.081055,25.778276,29.209843,-0.035274,0.031130
267864.000000,0.000000,0.000000,828.081055,25.778276,29.209843,-0.035274,0.031130
267865.000000,0.000000,0.000000,827.986816,25.758379,29.232121,-0.035305,0.031110
267866.000000,0.000000,0.000000,827.797852,25.758196,29.276676,-0.035367,0.031117
267867.000000,0.000000,0.000000,827.798340,25.758135,29.320957,-0.035420,0.031116
267868.000000,0.000000,0.000000,827.704102,25.777849,29.298923,-0.035398,0.031144
267869.000000,0.000000,0.000000,827.514160,25.737978,29.299030,-0.035406,0.031103
267870.000000,0.000000,0.000000,827.231934,25.757479,29.365833,-0.035499,0.031137
267871.000000,0.000000,0.000000,827.137207,25.737642,29.388111,-0.035530,0.031117
267872.000000,0.000000,0.000000,827.042480,25.717638,29.365925,-0.035507,0.031096
267873.000000,0.000000,0.000000,826.948730,25.777010,29.388325,-0.035538,0.031171
267874.000000,0.000000,0.000000,827.043457,25.757296,29.410358,-0.035561,0.031144
267875.000000,0.000000,0.000000,826.948730,25.776949,29.432606,-0.035592,0.031171
267876.000000,0.000000,0.000000,826.665039,25.756792,29.410664,-0.035577,0.031157
267877.000000,0.000000,0.000000,826.665527,25.756929,29.455128,-0.035631,0.031158
267878.000000,0.000000,0.000000,826.570801,25.737093,29.477406,-0.035662,0.031137
267879.000000,0.000000,0.000000,826.476562,25.756639,29.410908,-0.035586,0.031164
267880.000000,0.000000,0.000000,826.382324,25.736742,29.477467,-0.035670,0.031144
267881.000000,0.000000,0.000000,826.382324,25.736742,29.477467,-0.035670,0.031144
267882.000000,0.000000,0.000000,826.287598,25.756456,29.455433,-0.035648,0.031171
267883.000000,0.000000,0.000000,826.004395,25.775881,29.433475,-0.035634,0.031206
267884.000000,0.000000,0.000000,826.099121,25.756166,29.455509,-0.035656,0.031178
267885.000000,0.000000,0.000000,826.193848,25.776171,29.477680,-0.035679,0.031199
267886.000000,0.000000,0.000000,826.288574,25.796175,29.499866,-0.035702,0.031219
267887.000000,0.000000,0.000000,826.100098,25.795931,29.544392,-0.035764,0.031226
267888.000000,0.000000,0.000000,826.100098,25.795931,29.544392,-0.035764,0.031226
267889.000000,0.000000,0.000000,826.289551,25.835833,29.544285,-0.035755,0.031267
267890.000000,0.000000,0.000000,826.005859,25.815584,29.566639,-0.035795,0.031254
267891.000000,0.000000,0.000000,826.100586,25.835588,29.588810,-0.035817,0.031274
267892.000000,0.000000,0.000000,826.100586,25.835588,29.588810,-0.035817,0.031274
267893.000000,0.000000,0.000000,826.100586,25.835588,29.588810,-0.035817,0.031274
267894.000000,0.000000,0.000000,826.100586,25.835588,29.588810,-0.035817,0.031274
267895.000000,0.000000,0.000000,826.006836,25.855242,29.611057,-0.035848,0.031301
267896.000000,0.000000,0.000000,826.195312,25.815874,29.610844,-0.035840,0.031247
267897.000000,0.000000,0.000000,826.101074,25.835527,29.633091,-0.035871,0.031274
267898.000000,0.000000,0.000000,826.101562,25.875231,29.633244,-0.035871,0.031322
267899.000000,0.000000,0.000000,826.007324,25.894884,29.655491,-0.035902,0.031349
267900.000000,0.000000,0.000000,826.101562,25.875231,29.633244,-0.035871,0.031322
267901.000000,0.000000,0.000000,826.007324,25.894884,29.655491,-0.035902,0.031349
267902.000000,0.000000,0.000000,826.007324,25.894884,29.655491,-0.035902,0.031349
267903.000000,0.000000,0.000000,826.102539,25.914888,29.677677,-0.035925,0.031370
267904.000000,0.000000,0.000000,826.102539,25.914827,29.721958,-0.035979,0.031370
267905.000000,0.000000,0.000000,826.008301,25.934542,29.699924,-0.035956,0.031397
