EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
207025.000000,0.000000,0.000000,283.215820,-3.215437,56.103241,-0.198094,-0.011353
207026.000000,0.000000,0.000000,283.214844,-3.215574,56.058777,-0.197937,-0.011354
207027.000000,0.000000,0.000000,283.309570,-3.235289,56.080811,-0.197949,-0.011420
207028.000000,0.000000,0.000000,283.214844,-3.215574,56.058777,-0.197937,-0.011354
207029.000000,0.000000,0.000000,283.121094,-3.195921,56.081024,-0.198081,-0.011288
207030.000000,0.000000,0.000000,283.121094,-3.195921,56.081024,-0.198081,-0.011288
207031.000000,0.000000,0.000000,283.214355,-3.255278,56.058655,-0.197937,-0.011494
207032.000000,0.000000,0.000000,283.214844,-3.215574,56.058777,-0.197937,-0.011354
207033.000000,0.000000,0.000000,283.214844,-3.215574,56.058777,-0.197937,-0.011354
207034.000000,0.000000,0.000000,283.214844,-3.215574,56.058777,-0.197937,-0.011354
207035.000000,0.000000,0.000000,283.309570,-3.235289,56.080811,-0.197949,-0.011420
207036.000000,0.000000,0.000000,283.214844,-3.215574,56.058777,-0.197937,-0.011354
207037.000000,0.000000,0.000000,283.309570,-3.235289,56.080811,-0.197949,-0.011420
207038.000000,0.000000,0.000000,283.309570,-3.235289,56.080811,-0.197949,-0.011420
207039.000000,0.000000,0.000000,283.214844,-3.215574,56.058777,-0.197937,-0.011354
207040.000000,0.000000,0.000000,283.120117,-3.235563,56.036621,-0.197925,-0.011428
207041.000000,0.000000,0.000000,283.119629,-3.275084,56.036652,-0.197926,-0.011568
207042.000000,0.000000,0.000000,283.214844,-3.255156,56.103088,-0.198094,-0.011494
207043.000000,0.000000,0.000000,283.214355,-3.255278,56.058655,-0.197937,-0.011494
207044.000000,0.000000,0.000000,283.309570,-3.235289,56.080811,-0.197949,-0.011420
207045.000000,0.000000,0.000000,283.215332,-3.215635,56.103058,-0.198093,-0.011354
207046.000000,0.000000,0.000000,283.121094,-3.235502,56.125336,-0.198238,-0.011428
207047.000000,0.000000,0.000000,283.120117,-3.275145,56.080933,-0.198082,-0.011568
207048.000000,0.000000,0.000000,283.214355,-3.294859,56.058685,-0.197937,-0.011634
207049.000000,0.000000,0.000000,283.120117,-3.275145,56.080933,-0.198082,-0.011568
207050.000000,0.000000,0.000000,283.214355,-3.255278,56.058655,-0.197937,-0.011494
207051.000000,0.000000,0.000000,283.120117,-3.275145,56.080933,-0.198082,-0.011568
207052.000000,0.000000,0.000000,283.214355,-3.255278,56.058655,-0.197937,-0.011494
207053.000000,0.000000,0.000000,283.308594,-3.274992,56.080719,-0.197949,-0.011560
207054.000000,0.000000,0.000000,283.214355,-3.255278,56.058655,-0.197937,-0.011494
207055.000000,0.000000,0.000000,283.309082,-3.274870,56.125153,-0.198106,-0.011559
207056.000000,0.000000,0.000000,283.309570,-3.235289,56.080811,-0.197949,-0.011420
207057.000000,0.000000,0.000000,283.120117,-3.275145,56.080933,-0.198082,-0.011568
207058.000000,0.000000,0.000000,283.214355,-3.294859,56.058685,-0.197937,-0.011634
207059.000000,0.000000,0.000000,283.214355,-3.294859,56.058685,-0.197937,-0.011634
207060.000000,0.000000,0.000000,283.119629,-3.275282,56.036469,-0.197925,-0.011569
207061.000000,0.000000,0.000000,283.120117,-3.275145,56.080933,-0.198082,-0.011568
207062.000000,0.000000,0.000000,283.214355,-3.294859,56.102997,-0.198094,-0.011634
207063.000000,0.000000,0.000000,283.214355,-3.294859,56.058685,-0.197937,-0.011634
207064.000000,0.000000,0.000000,283.025391,-3.255629,56.058716,-0.198070,-0.011503
207065.000000,0.000000,0.000000,283.119629,-3.275282,56.036469,-0.197925,-0.011569
207066.000000,0.000000,0.000000,283.119141,-3.314863,56.036499,-0.197926,-0.011708
207067.000000,0.000000,0.000000,283.214355,-3.294859,56.058685,-0.197937,-0.011634
207068.000000,0.000000,0.000000,283.024902,-3.295088,56.014465,-0.197914,-0.011642
207069.000000,0.000000,0.000000,283.213867,-3.294996,56.014221,-0.197781,-0.011634
