EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
88190.000000,0.000000,0.000000,552.137207,19.757549,-10.965296,0.019860,0.035784
88191.000000,0.000000,0.000000,552.231934,19.777416,-10.987574,0.019897,0.035814
88192.000000,0.000000,0.000000,552.326660,19.797405,-10.965387,0.019853,0.035844
88193.000000,0.000000,0.000000,552.326660,19.797405,-10.965387,0.019853,0.035844
88194.000000,0.000000,0.000000,552.137207,19.797070,-11.009607,0.019940,0.035855
88195.000000,0.000000,0.000000,552.137207,19.797070,-11.009607,0.019940,0.035855
88196.000000,0.000000,0.000000,552.137207,19.797070,-11.009607,0.019940,0.035855
88197.000000,0.000000,0.000000,552.232910,19.856548,-10.987452,0.019896,0.035957
88198.000000,0.000000,0.000000,552.043457,19.856335,-11.031672,0.019983,0.035969
88199.000000,0.000000,0.000000,552.043457,19.816723,-10.987360,0.019903,0.035897
88200.000000,0.000000,0.000000,552.043457,19.856274,-10.987391,0.019903,0.035969
88201.000000,0.000000,0.000000,551.854004,19.816494,-11.031549,0.019990,0.035909
88202.000000,0.000000,0.000000,551.854004,19.816326,-11.076014,0.020071,0.035909
88203.000000,0.000000,0.000000,551.760254,19.875759,-11.053644,0.020033,0.036022
88204.000000,0.000000,0.000000,551.948730,19.836330,-11.053827,0.020027,0.035939
88205.000000,0.000000,0.000000,551.759766,19.836147,-11.009302,0.019953,0.035951
88206.000000,0.000000,0.000000,551.760254,19.875759,-11.053644,0.020033,0.036022
88207.000000,0.000000,0.000000,551.760254,19.915371,-11.097956,0.020114,0.036094
88208.000000,0.000000,0.000000,551.665527,19.895473,-11.075678,0.020077,0.036064
88209.000000,0.000000,0.000000,551.665527,19.895473,-11.075678,0.020077,0.036064
88210.000000,0.000000,0.000000,551.571777,19.915127,-11.053431,0.020040,0.036106
88211.000000,0.000000,0.000000,551.570801,19.875469,-11.097864,0.020120,0.036034
88212.000000,0.000000,0.000000,551.570801,19.875469,-11.097864,0.020120,0.036034
88213.000000,0.000000,0.000000,551.665527,19.935085,-11.119989,0.020157,0.036136
88214.000000,0.000000,0.000000,551.570801,19.915081,-11.142176,0.020201,0.036106
88215.000000,0.000000,0.000000,551.477051,19.934734,-11.119928,0.020164,0.036148
88216.000000,0.000000,0.000000,551.665527,19.895367,-11.120142,0.020157,0.036064
88217.000000,0.000000,0.000000,551.570801,19.915081,-11.142176,0.020201,0.036106
88218.000000,0.000000,0.000000,551.570801,19.915081,-11.142176,0.020201,0.036106
88219.000000,0.000000,0.000000,551.477051,19.934734,-11.119928,0.020164,0.036148
88220.000000,0.000000,0.000000,551.571289,19.954571,-11.142206,0.020201,0.036178
88221.000000,0.000000,0.000000,551.570801,19.915081,-11.142176,0.020201,0.036106
88222.000000,0.000000,0.000000,551.571289,19.954571,-11.142206,0.020201,0.036178
88223.000000,0.000000,0.000000,551.665527,19.934917,-11.164454,0.020238,0.036136
88224.000000,0.000000,0.000000,551.381836,19.914852,-11.186396,0.020288,0.036118
88225.000000,0.000000,0.000000,551.571289,19.954693,-11.186487,0.020281,0.036178
88226.000000,0.000000,0.000000,551.287598,19.934505,-11.164148,0.020251,0.036160
88227.000000,0.000000,0.000000,551.287598,19.934505,-11.164148,0.020251,0.036160
88228.000000,0.000000,0.000000,551.476074,19.895138,-11.208643,0.020325,0.036076
88229.000000,0.000000,0.000000,551.570801,19.914974,-11.230921,0.020362,0.036106
88230.000000,0.000000,0.000000,551.476074,19.895138,-11.208643,0.020325,0.036076
88231.000000,0.000000,0.000000,551.476074,19.895138,-11.208643,0.020325,0.036076
88232.000000,0.000000,0.000000,551.570312,19.875423,-11.186609,0.020281,0.036034
88233.000000,0.000000,0.000000,551.665039,19.895260,-11.208887,0.020318,0.036064
88234.000000,0.000000,0.000000,551.570801,19.914974,-11.230921,0.020362,0.036106
88235.000000,0.000000,0.000000,551.570801,19.914974,-11.230921,0.020362,0.036106
