EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
272928.000000,0.000000,0.000000,491.564941,24.266502,-11.718605,0.023839,0.049366
272929.000000,0.000000,0.000000,491.659180,24.246727,-11.696571,0.023790,0.049316
272930.000000,0.000000,0.000000,491.564941,24.266502,-11.718605,0.023839,0.049366
272931.000000,0.000000,0.000000,491.754395,24.306328,-11.718697,0.023830,0.049428
272932.000000,0.000000,0.000000,491.754395,24.306328,-11.718697,0.023830,0.049428
272933.000000,0.000000,0.000000,491.565430,24.306053,-11.762917,0.023930,0.049446
272934.000000,0.000000,0.000000,491.754883,24.345909,-11.763008,0.023920,0.049508
272935.000000,0.000000,0.000000,491.754883,24.345909,-11.763008,0.023920,0.049508
272936.000000,0.000000,0.000000,491.754883,24.345909,-11.763008,0.023920,0.049508
272937.000000,0.000000,0.000000,491.754883,24.385490,-11.807350,0.024011,0.049589
272938.000000,0.000000,0.000000,491.754883,24.385490,-11.807350,0.024011,0.049589
272939.000000,0.000000,0.000000,492.038574,24.405632,-11.785408,0.023952,0.049601
272940.000000,0.000000,0.000000,492.132812,24.385918,-11.763374,0.023903,0.049551
272941.000000,0.000000,0.000000,492.227051,24.405815,-11.785652,0.023944,0.049582
272942.000000,0.000000,0.000000,492.132812,24.425529,-11.807686,0.023993,0.049632
272943.000000,0.000000,0.000000,492.227539,24.445366,-11.829964,0.024034,0.049663
272944.000000,0.000000,0.000000,492.227539,24.445366,-11.829964,0.024034,0.049663
272945.000000,0.000000,0.000000,492.416504,24.445702,-11.830025,0.024024,0.049644
272946.000000,0.000000,0.000000,492.605957,24.485558,-11.830147,0.024015,0.049706
272947.000000,0.000000,0.000000,492.700195,24.505424,-11.852425,0.024056,0.049737
272948.000000,0.000000,0.000000,492.794922,24.525261,-11.874702,0.024097,0.049768
272949.000000,0.000000,0.000000,492.700195,24.544975,-11.896767,0.024146,0.049817
272950.000000,0.000000,0.000000,492.889160,24.545189,-11.941292,0.024227,0.049799
272951.000000,0.000000,0.000000,493.172363,24.565300,-11.919319,0.024169,0.049811
272952.000000,0.000000,0.000000,492.983887,24.604729,-11.919136,0.024178,0.049910
272953.000000,0.000000,0.000000,493.078613,24.624596,-11.941414,0.024218,0.049941
272954.000000,0.000000,0.000000,493.267578,24.624931,-11.941475,0.024209,0.049922
272955.000000,0.000000,0.000000,493.457520,24.664757,-11.897255,0.024110,0.049984
272956.000000,0.000000,0.000000,493.551758,24.684654,-11.963844,0.024240,0.050014
272957.000000,0.000000,0.000000,493.740234,24.684746,-11.964058,0.024231,0.049995
272958.000000,0.000000,0.000000,493.834961,24.704735,-11.941872,0.024182,0.050026
272959.000000,0.000000,0.000000,494.024414,24.744591,-11.941994,0.024173,0.050088
272960.000000,0.000000,0.000000,493.835449,24.744377,-11.986214,0.024272,0.050107
272961.000000,0.000000,0.000000,493.929688,24.764214,-12.008492,0.024312,0.050137
272962.000000,0.000000,0.000000,494.213379,24.784447,-12.030891,0.024344,0.050149
272963.000000,0.000000,0.000000,494.213379,24.784447,-12.030891,0.024344,0.050149
272964.000000,0.000000,0.000000,494.497070,24.804527,-12.008919,0.024285,0.050161
272965.000000,0.000000,0.000000,494.308594,24.843956,-12.008736,0.024294,0.050260
