EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
376897.000000,0.000000,0.000000,651.614746,13.507715,6.238170,-0.009573,0.020730
376898.000000,0.000000,0.000000,651.614746,13.468164,6.282481,-0.009641,0.020669
376899.000000,0.000000,0.000000,651.520020,13.448175,6.260295,-0.009609,0.020641
376900.000000,0.000000,0.000000,651.331055,13.447992,6.260539,-0.009612,0.020647
376901.000000,0.000000,0.000000,651.330566,13.408274,6.260386,-0.009612,0.020586
376902.000000,0.000000,0.000000,651.047852,13.427866,6.282908,-0.009650,0.020625
376903.000000,0.000000,0.000000,651.047852,13.427866,6.282908,-0.009650,0.020625
376904.000000,0.000000,0.000000,650.858887,13.427652,6.327434,-0.009722,0.020631
376905.000000,0.000000,0.000000,650.764160,13.407648,6.305247,-0.009689,0.020603
376906.000000,0.000000,0.000000,650.575684,13.407495,6.305491,-0.009692,0.020609
376907.000000,0.000000,0.000000,650.481445,13.427149,6.327739,-0.009728,0.020642
376908.000000,0.000000,0.000000,650.197754,13.367456,6.350139,-0.009766,0.020559
376909.000000,0.000000,0.000000,650.008301,13.327585,6.350230,-0.009769,0.020504
376910.000000,0.000000,0.000000,649.819824,13.327372,6.394755,-0.009841,0.020509
376911.000000,0.000000,0.000000,649.819824,13.366892,6.394725,-0.009841,0.020570
376912.000000,0.000000,0.000000,649.630371,13.327021,6.394816,-0.009844,0.020515
376913.000000,0.000000,0.000000,649.441895,13.326807,6.439372,-0.009915,0.020520
376914.000000,0.000000,0.000000,649.157715,13.266977,6.417308,-0.009886,0.020437
376915.000000,0.000000,0.000000,649.157715,13.266977,6.417308,-0.009886,0.020437
376916.000000,0.000000,0.000000,648.969238,13.306467,6.461925,-0.009957,0.020504
376917.000000,0.000000,0.000000,648.874512,13.286478,6.439769,-0.009925,0.020476
376918.000000,0.000000,0.000000,648.874512,13.246897,6.484080,-0.009993,0.020415
376919.000000,0.000000,0.000000,648.496582,13.246424,6.484355,-0.009999,0.020426
376920.000000,0.000000,0.000000,648.590820,13.226770,6.462138,-0.009963,0.020393
