EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
125874.000000,0.000000,0.000000,635.820312,26.812229,1.641041,-0.002581,0.042170
125875.000000,0.000000,0.000000,635.820312,26.812229,1.641041,-0.002581,0.042170
125876.000000,0.000000,0.000000,635.631836,26.851658,1.641255,-0.002582,0.042244
125877.000000,0.000000,0.000000,635.725586,26.871494,1.618977,-0.002547,0.042269
125878.000000,0.000000,0.000000,635.725586,26.871494,1.618977,-0.002547,0.042269
125879.000000,0.000000,0.000000,635.631836,26.891148,1.596943,-0.002512,0.042306
125880.000000,0.000000,0.000000,635.442383,26.890797,1.597035,-0.002513,0.042318
125881.000000,0.000000,0.000000,635.443359,26.930576,1.597126,-0.002513,0.042381
125882.000000,0.000000,0.000000,635.253906,26.890736,1.597248,-0.002514,0.042331
125883.000000,0.000000,0.000000,635.253906,26.930225,1.597218,-0.002514,0.042393
125884.000000,0.000000,0.000000,635.253906,26.930286,1.552937,-0.002445,0.042393
125885.000000,0.000000,0.000000,635.254395,26.969837,1.552906,-0.002445,0.042455
125886.000000,0.000000,0.000000,635.159668,26.949940,1.575184,-0.002480,0.042430
125887.000000,0.000000,0.000000,635.160156,26.989552,1.530873,-0.002410,0.042493
125888.000000,0.000000,0.000000,635.160156,26.989552,1.530873,-0.002410,0.042493
125889.000000,0.000000,0.000000,635.065430,27.009327,1.508839,-0.002376,0.042530
125890.000000,0.000000,0.000000,634.876953,27.008991,1.508900,-0.002377,0.042542
125891.000000,0.000000,0.000000,634.971680,27.068592,1.486744,-0.002341,0.042630
125892.000000,0.000000,0.000000,634.876953,27.048756,1.509022,-0.002377,0.042605
125893.000000,0.000000,0.000000,634.688477,27.087910,1.464772,-0.002308,0.042679
125894.000000,0.000000,0.000000,634.877441,27.088245,1.508991,-0.002377,0.042667
125895.000000,0.000000,0.000000,634.688477,27.087910,1.464772,-0.002308,0.042679
125896.000000,0.000000,0.000000,634.688477,27.087910,1.464772,-0.002308,0.042679
125897.000000,0.000000,0.000000,634.688477,27.087910,1.464772,-0.002308,0.042679
125898.000000,0.000000,0.000000,634.783203,27.147541,1.442646,-0.002273,0.042767
125899.000000,0.000000,0.000000,634.688477,27.127552,1.420460,-0.002238,0.042742
125900.000000,0.000000,0.000000,634.688477,27.127552,1.420460,-0.002238,0.042742
125901.000000,0.000000,0.000000,634.500000,27.127338,1.464985,-0.002309,0.042754
125902.000000,0.000000,0.000000,634.500000,27.166920,1.420674,-0.002239,0.042816
125903.000000,0.000000,0.000000,634.405762,27.186634,1.398640,-0.002205,0.042854
125904.000000,0.000000,0.000000,634.405273,27.186497,1.354176,-0.002135,0.042854
125905.000000,0.000000,0.000000,634.405273,27.186497,1.354176,-0.002135,0.042854
125906.000000,0.000000,0.000000,634.216797,27.186405,1.354389,-0.002136,0.042866
125907.000000,0.000000,0.000000,634.405273,27.186497,1.354176,-0.002135,0.042854
125908.000000,0.000000,0.000000,634.216797,27.225925,1.354359,-0.002135,0.042928
125909.000000,0.000000,0.000000,634.216797,27.186146,1.354237,-0.002135,0.042866
125910.000000,0.000000,0.000000,634.216797,27.225925,1.354359,-0.002135,0.042928
125911.000000,0.000000,0.000000,634.122070,27.245472,1.287861,-0.002031,0.042966
125912.000000,0.000000,0.000000,634.216797,27.225819,1.265614,-0.001996,0.042928
125913.000000,0.000000,0.000000,634.122070,27.245472,1.287861,-0.002031,0.042966
125914.000000,0.000000,0.000000,634.122070,27.245472,1.287861,-0.002031,0.042966
125915.000000,0.000000,0.000000,634.028320,27.265186,1.265827,-0.001996,0.043003
125916.000000,0.000000,0.000000,634.028320,27.265186,1.265827,-0.001996,0.043003
125917.000000,0.000000,0.000000,634.122559,27.285053,1.243550,-0.001961,0.043028
125918.000000,0.000000,0.000000,634.028320,27.304707,1.265797,-0.001996,0.043065
125919.000000,0.000000,0.000000,634.028320,27.304707,1.265797,-0.001996,0.043065
125920.000000,0.000000,0.000000,634.027832,27.265064,1.221363,-0.001926,0.043003
125921.000000,0.000000,0.000000,633.933105,27.284840,1.199330,-0.001892,0.043041
125922.000000,0.000000,0.000000,634.122559,27.324696,1.199208,-0.001891,0.043091
125923.000000,0.000000,0.000000,634.028320,27.344349,1.221455,-0.001926,0.043128
125924.000000,0.000000,0.000000,634.216797,27.344532,1.176930,-0.001856,0.043115
125925.000000,0.000000,0.000000,634.122559,27.364246,1.154896,-0.001821,0.043153
125926.000000,0.000000,0.000000,634.311523,27.364429,1.154652,-0.001820,0.043140
125927.000000,0.000000,0.000000,634.216309,27.344501,1.088185,-0.001716,0.043115
125928.000000,0.000000,0.000000,634.216797,27.383991,1.088154,-0.001716,0.043178
125929.000000,0.000000,0.000000,634.311523,27.403980,1.110340,-0.001750,0.043203
125930.000000,0.000000,0.000000,634.311523,27.403980,1.110340,-0.001750,0.043203
125931.000000,0.000000,0.000000,634.406250,27.423847,1.088063,-0.001715,0.043228
125932.000000,0.000000,0.000000,634.406250,27.423908,1.043751,-0.001645,0.043228
125933.000000,0.000000,0.000000,634.406250,27.423908,1.043751,-0.001645,0.043228
125934.000000,0.000000,0.000000,634.405762,27.423786,0.999287,-0.001575,0.043228
125935.000000,0.000000,0.000000,634.405762,27.423786,0.999287,-0.001575,0.043228
125936.000000,0.000000,0.000000,634.405762,27.423786,0.999287,-0.001575,0.043228
125937.000000,0.000000,0.000000,634.783203,27.424244,0.999012,-0.001574,0.043203
125938.000000,0.000000,0.000000,634.877930,27.444141,0.976734,-0.001538,0.043227
125939.000000,0.000000,0.000000,634.972656,27.464146,0.998921,-0.001573,0.043252
125940.000000,0.000000,0.000000,634.972656,27.464146,0.998921,-0.001573,0.043252
125941.000000,0.000000,0.000000,634.972168,27.463978,0.954457,-0.001503,0.043252
125942.000000,0.000000,0.000000,634.972168,27.503559,0.910115,-0.001433,0.043315
125943.000000,0.000000,0.000000,635.066406,27.483906,0.887867,-0.001398,0.043277
125944.000000,0.000000,0.000000,635.066406,27.444324,0.932209,-0.001468,0.043215
125945.000000,0.000000,0.000000,635.161133,27.503773,0.865589,-0.001363,0.043302
125946.000000,0.000000,0.000000,635.350098,27.504063,0.909840,-0.001432,0.043290
125947.000000,0.000000,0.000000,635.443848,27.484180,0.843128,-0.001327,0.043252
125948.000000,0.000000,0.000000,635.443848,27.484180,0.843128,-0.001327,0.043252
125949.000000,0.000000,0.000000,635.444336,27.523823,0.798786,-0.001257,0.043314
125950.000000,0.000000,0.000000,635.632812,27.524174,0.798725,-0.001257,0.043302
125951.000000,0.000000,0.000000,635.632812,27.524174,0.798725,-0.001257,0.043302
125952.000000,0.000000,0.000000,635.821777,27.524265,0.798512,-0.001256,0.043289
125953.000000,0.000000,0.000000,635.727539,27.544041,0.776448,-0.001221,0.043327
125954.000000,0.000000,0.000000,635.821289,27.524387,0.754200,-0.001186,0.043290
125955.000000,0.000000,0.000000,636.010254,27.524448,0.753956,-0.001185,0.043277
125956.000000,0.000000,0.000000,636.105469,27.544453,0.776142,-0.001220,0.043302
125957.000000,0.000000,0.000000,636.198730,27.524693,0.709431,-0.001115,0.043264
125958.000000,0.000000,0.000000,636.198730,27.524693,0.709431,-0.001115,0.043264
125959.000000,0.000000,0.000000,636.198730,27.524693,0.709431,-0.001115,0.043264
125960.000000,0.000000,0.000000,636.387695,27.524876,0.664906,-0.001045,0.043252
125961.000000,0.000000,0.000000,636.577148,27.564747,0.664814,-0.001044,0.043302
125962.000000,0.000000,0.000000,636.765625,27.564960,0.620259,-0.000974,0.043289
125963.000000,0.000000,0.000000,636.859863,27.545185,0.642292,-0.001009,0.043252
125964.000000,0.000000,0.000000,636.954102,27.525532,0.620045,-0.000973,0.043214
125965.000000,0.000000,0.000000,636.954102,27.525532,0.620045,-0.000973,0.043214
125966.000000,0.000000,0.000000,636.859375,27.505527,0.597859,-0.000939,0.043189
125967.000000,0.000000,0.000000,636.953613,27.525486,0.531300,-0.000834,0.043214
125968.000000,0.000000,0.000000,637.047852,27.505711,0.553334,-0.000869,0.043177
125969.000000,0.000000,0.000000,637.046875,27.505604,0.508869,-0.000799,0.043177
125970.000000,0.000000,0.000000,637.142090,27.525608,0.531056,-0.000833,0.043202
125971.000000,0.000000,0.000000,637.236328,27.505955,0.508808,-0.000798,0.043164
125972.000000,0.000000,0.000000,637.236328,27.505955,0.508808,-0.000798,0.043164
125973.000000,0.000000,0.000000,637.236328,27.505955,0.508808,-0.000798,0.043164
125974.000000,0.000000,0.000000,637.236816,27.545567,0.464497,-0.000729,0.043227
125975.000000,0.000000,0.000000,637.331055,27.525791,0.486531,-0.000763,0.043189
125976.000000,0.000000,0.000000,637.330078,27.486134,0.442097,-0.000694,0.043127
125977.000000,0.000000,0.000000,637.613770,27.506351,0.419758,-0.000658,0.043140
125978.000000,0.000000,0.000000,637.613770,27.506351,0.419758,-0.000658,0.043140
125979.000000,0.000000,0.000000,637.424805,27.506001,0.419819,-0.000659,0.043152
125980.000000,0.000000,0.000000,637.423828,27.506123,0.375538,-0.000589,0.043152
125981.000000,0.000000,0.000000,637.707520,27.486698,0.397511,-0.000623,0.043102
125982.000000,0.000000,0.000000,637.518555,27.486469,0.353291,-0.000554,0.043115
125983.000000,0.000000,0.000000,637.707520,27.486820,0.353230,-0.000554,0.043103
125984.000000,0.000000,0.000000,637.423828,27.466602,0.375569,-0.000589,0.043090
125985.000000,0.000000,0.000000,637.707520,27.486698,0.397511,-0.000623,0.043102
125986.000000,0.000000,0.000000,637.707031,27.447041,0.353077,-0.000554,0.043040
125987.000000,0.000000,0.000000,637.707031,27.447041,0.353077,-0.000554,0.043040
125988.000000,0.000000,0.000000,637.801758,27.466908,0.330799,-0.000519,0.043065
125989.000000,0.000000,0.000000,637.801758,27.466908,0.330799,-0.000519,0.043065
125990.000000,0.000000,0.000000,637.802246,27.506687,0.330952,-0.000519,0.043127
125991.000000,0.000000,0.000000,637.707031,27.486683,0.308766,-0.000484,0.043102
125992.000000,0.000000,0.000000,637.707031,27.486683,0.308766,-0.000484,0.043102
125993.000000,0.000000,0.000000,637.706055,27.407398,0.308644,-0.000484,0.042978
125994.000000,0.000000,0.000000,637.800781,27.427387,0.330830,-0.000519,0.043003
125995.000000,0.000000,0.000000,637.800781,27.467030,0.286518,-0.000449,0.043065
125996.000000,0.000000,0.000000,637.800781,27.467030,0.286518,-0.000449,0.043065
125997.000000,0.000000,0.000000,637.706055,27.447041,0.264332,-0.000415,0.043040
125998.000000,0.000000,0.000000,637.800293,27.427265,0.286366,-0.000449,0.043003
125999.000000,0.000000,0.000000,637.706055,27.407398,0.308644,-0.000484,0.042978
126000.000000,0.000000,0.000000,637.706055,27.407398,0.308644,-0.000484,0.042978
126001.000000,0.000000,0.000000,637.706055,27.407398,0.308644,-0.000484,0.042978
126002.000000,0.000000,0.000000,637.706055,27.407398,0.308644,-0.000484,0.042978
126003.000000,0.000000,0.000000,637.610840,27.387455,0.242207,-0.000380,0.042953
126004.000000,0.000000,0.000000,637.327637,27.367298,0.264546,-0.000415,0.042941
126005.000000,0.000000,0.000000,637.232910,27.347462,0.286824,-0.000450,0.042916
126006.000000,0.000000,0.000000,637.516602,27.367527,0.308766,-0.000484,0.042928
126007.000000,0.000000,0.000000,637.421875,27.347752,0.286762,-0.000450,0.042904
126008.000000,0.000000,0.000000,637.232910,27.347462,0.286824,-0.000450,0.042916
126009.000000,0.000000,0.000000,637.327637,27.367298,0.264546,-0.000415,0.042941
126010.000000,0.000000,0.000000,637.421387,27.308033,0.286610,-0.000450,0.042841
126011.000000,0.000000,0.000000,637.137695,27.287785,0.308949,-0.000485,0.042829
126012.000000,0.000000,0.000000,637.232422,27.268131,0.286701,-0.000450,0.042792
126013.000000,0.000000,0.000000,637.137695,27.287846,0.264668,-0.000415,0.042829
126014.000000,0.000000,0.000000,637.137695,27.248295,0.308979,-0.000485,0.042767
126015.000000,0.000000,0.000000,637.137695,27.248295,0.308979,-0.000485,0.042767
126016.000000,0.000000,0.000000,636.948242,27.208439,0.309071,-0.000485,0.042717
126017.000000,0.000000,0.000000,637.042480,27.188663,0.331105,-0.000520,0.042680
126018.000000,0.000000,0.000000,636.759766,27.208225,0.353596,-0.000555,0.042729
126019.000000,0.000000,0.000000,636.665039,27.188221,0.331410,-0.000521,0.042704
126020.000000,0.000000,0.000000,636.665039,27.188221,0.331410,-0.000521,0.042704
126021.000000,0.000000,0.000000,636.570312,27.168217,0.309254,-0.000486,0.042679
126022.000000,0.000000,0.000000,636.475586,27.148380,0.331532,-0.000521,0.042654
126023.000000,0.000000,0.000000,636.475586,27.148380,0.331532,-0.000521,0.042654
126024.000000,0.000000,0.000000,636.286133,27.108494,0.331623,-0.000521,0.042604
126025.000000,0.000000,0.000000,636.285645,27.108555,0.287342,-0.000452,0.042604
126026.000000,0.000000,0.000000,636.285645,27.108555,0.287342,-0.000452,0.042604
126027.000000,0.000000,0.000000,636.379883,27.088840,0.309376,-0.000486,0.042567
126028.000000,0.000000,0.000000,636.096680,27.068714,0.287464,-0.000452,0.042554
