EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
156957.000000,0.000000,0.000000,268.488770,34.214867,62.473320,-0.232685,0.127435
156958.000000,0.000000,0.000000,268.394043,34.234520,62.451286,-0.232685,0.127553
156959.000000,0.000000,0.000000,268.394043,34.234383,62.406822,-0.232519,0.127553
156960.000000,0.000000,0.000000,268.488770,34.254387,62.429008,-0.232520,0.127582
156961.000000,0.000000,0.000000,268.299316,34.214516,62.429100,-0.232685,0.127524
156962.000000,0.000000,0.000000,268.299316,34.214516,62.429100,-0.232685,0.127524
156963.000000,0.000000,0.000000,268.299316,34.214394,62.384636,-0.232519,0.127523
156964.000000,0.000000,0.000000,268.204590,34.194527,62.406914,-0.232684,0.127494
156965.000000,0.000000,0.000000,268.109863,34.174522,62.384727,-0.232683,0.127465
156966.000000,0.000000,0.000000,268.109863,34.174522,62.384727,-0.232683,0.127465
156967.000000,0.000000,0.000000,268.109863,34.174522,62.384727,-0.232683,0.127465
156968.000000,0.000000,0.000000,268.015137,34.154518,62.362572,-0.232683,0.127435
156969.000000,0.000000,0.000000,268.109863,34.174385,62.340294,-0.232518,0.127464
156970.000000,0.000000,0.000000,267.919922,34.134529,62.340385,-0.232683,0.127406
156971.000000,0.000000,0.000000,267.730957,34.094688,62.340477,-0.232847,0.127347
156972.000000,0.000000,0.000000,267.730469,34.055031,62.340324,-0.232847,0.127199
156973.000000,0.000000,0.000000,267.730469,34.055031,62.340324,-0.232847,0.127199
156974.000000,0.000000,0.000000,267.636230,34.074516,62.318108,-0.232846,0.127317
156975.000000,0.000000,0.000000,267.729980,34.054863,62.295860,-0.232682,0.127199
156976.000000,0.000000,0.000000,267.540527,34.015038,62.295982,-0.232847,0.127140
156977.000000,0.000000,0.000000,267.445801,33.995033,62.273796,-0.232846,0.127110
156978.000000,0.000000,0.000000,267.540527,33.975258,62.295830,-0.232846,0.126991
156979.000000,0.000000,0.000000,267.446289,33.994911,62.318077,-0.233012,0.127109
156980.000000,0.000000,0.000000,267.445801,33.955254,62.273643,-0.232846,0.126961
156981.000000,0.000000,0.000000,267.444824,33.915550,62.273521,-0.232846,0.126813
156982.000000,0.000000,0.000000,267.255371,33.875542,62.229179,-0.232845,0.126753
156983.000000,0.000000,0.000000,267.255371,33.875542,62.229179,-0.232845,0.126753
156984.000000,0.000000,0.000000,267.159668,33.815956,62.251305,-0.233012,0.126576
156985.000000,0.000000,0.000000,267.253906,33.796059,62.228874,-0.232846,0.126457
156986.000000,0.000000,0.000000,266.970215,33.736183,62.206779,-0.233010,0.126367
156987.000000,0.000000,0.000000,267.159180,33.736336,62.206535,-0.232844,0.126278
156988.000000,0.000000,0.000000,267.063965,33.676826,62.184410,-0.232845,0.126100
156989.000000,0.000000,0.000000,266.968750,33.656761,62.206535,-0.233011,0.126070
156990.000000,0.000000,0.000000,266.874023,33.636757,62.184349,-0.233010,0.126040
156991.000000,0.000000,0.000000,266.778809,33.616753,62.162163,-0.233010,0.126010
156992.000000,0.000000,0.000000,266.778320,33.576988,62.162010,-0.233010,0.125861
156993.000000,0.000000,0.000000,266.778320,33.576851,62.117577,-0.232843,0.125860
156994.000000,0.000000,0.000000,266.588867,33.536980,62.117668,-0.233009,0.125800
156995.000000,0.000000,0.000000,266.588379,33.497322,62.117516,-0.233009,0.125652
156996.000000,0.000000,0.000000,266.587891,33.457558,62.117363,-0.233009,0.125503
156997.000000,0.000000,0.000000,266.493164,33.437553,62.095207,-0.233009,0.125472
156998.000000,0.000000,0.000000,266.398438,33.417549,62.073021,-0.233008,0.125442
156999.000000,0.000000,0.000000,266.303223,33.397560,62.050835,-0.233008,0.125412
157000.000000,0.000000,0.000000,266.020020,33.377342,62.073174,-0.233340,0.125469
157001.000000,0.000000,0.000000,266.019531,33.337685,62.073021,-0.233340,0.125320
157002.000000,0.000000,0.000000,266.018066,33.297783,62.028465,-0.233174,0.125171
157003.000000,0.000000,0.000000,266.017578,33.258125,61.984032,-0.233007,0.125022
157004.000000,0.000000,0.000000,266.017578,33.218483,62.028343,-0.233174,0.124873
157005.000000,0.000000,0.000000,265.922852,33.238121,61.961845,-0.233007,0.124992
157006.000000,0.000000,0.000000,265.638672,33.217781,61.939751,-0.233173,0.125049
157007.000000,0.000000,0.000000,265.732422,33.158348,61.917351,-0.233006,0.124781
157008.000000,0.000000,0.000000,265.732422,33.118629,61.917198,-0.233006,0.124631
157009.000000,0.000000,0.000000,265.542480,33.118355,61.872978,-0.233006,0.124720
157010.000000,0.000000,0.000000,265.447754,33.058769,61.895103,-0.233172,0.124540
157011.000000,0.000000,0.000000,265.447754,33.019051,61.894981,-0.233172,0.124390
157012.000000,0.000000,0.000000,265.353027,33.038765,61.872948,-0.233172,0.124509
157013.000000,0.000000,0.000000,265.258301,33.018776,61.850761,-0.233172,0.124478
157014.000000,0.000000,0.000000,265.163574,32.998711,61.872856,-0.233338,0.124447
157015.000000,0.000000,0.000000,265.068848,33.018349,61.806358,-0.233171,0.124565
157016.000000,0.000000,0.000000,264.973633,32.958763,61.784203,-0.233171,0.124385
157017.000000,0.000000,0.000000,265.067871,32.938927,61.761803,-0.233004,0.124266
157018.000000,0.000000,0.000000,264.972656,32.918922,61.739616,-0.233004,0.124235
157019.000000,0.000000,0.000000,264.783691,32.879051,61.739708,-0.233170,0.124173
157020.000000,0.000000,0.000000,264.688965,32.898766,61.717674,-0.233171,0.124292
157021.000000,0.000000,0.000000,264.878418,32.938637,61.717583,-0.233003,0.124354
157022.000000,0.000000,0.000000,264.783691,32.918633,61.695396,-0.233003,0.124323
157023.000000,0.000000,0.000000,264.594238,32.878761,61.695488,-0.233170,0.124261
157024.000000,0.000000,0.000000,264.500488,32.898476,61.717735,-0.233337,0.124380
157025.000000,0.000000,0.000000,264.500000,32.898476,61.673454,-0.233170,0.124380
157026.000000,0.000000,0.000000,264.499023,32.858772,61.673302,-0.233170,0.124230
157027.000000,0.000000,0.000000,264.404297,32.838768,61.651146,-0.233170,0.124199
157028.000000,0.000000,0.000000,264.499023,32.819054,61.673180,-0.233170,0.124080
157029.000000,0.000000,0.000000,264.309570,32.818764,61.628960,-0.233170,0.124168
157030.000000,0.000000,0.000000,264.309082,32.779060,61.628807,-0.233169,0.124018
157031.000000,0.000000,0.000000,264.404297,32.799049,61.650993,-0.233169,0.124049
157032.000000,0.000000,0.000000,264.403809,32.798927,61.606529,-0.233002,0.124049
157033.000000,0.000000,0.000000,264.403809,32.798927,61.606529,-0.233002,0.124049
157034.000000,0.000000,0.000000,264.214355,32.759056,61.606621,-0.233169,0.123987
157035.000000,0.000000,0.000000,264.214355,32.798576,61.606590,-0.233169,0.124136
157036.000000,0.000000,0.000000,264.309082,32.818581,61.628777,-0.233169,0.124167
157037.000000,0.000000,0.000000,264.308594,32.778862,61.628624,-0.233169,0.124017
157038.000000,0.000000,0.000000,264.119629,32.739052,61.584435,-0.233169,0.123955
157039.000000,0.000000,0.000000,264.214355,32.759056,61.606621,-0.233169,0.123987
157040.000000,0.000000,0.000000,264.214355,32.759056,61.606621,-0.233169,0.123987
157041.000000,0.000000,0.000000,264.308594,32.739281,61.628654,-0.233169,0.123868
157042.000000,0.000000,0.000000,264.402832,32.759148,61.606377,-0.233002,0.123899
157043.000000,0.000000,0.000000,264.308105,32.699623,61.628532,-0.233169,0.123718
157044.000000,0.000000,0.000000,264.213867,32.719276,61.606468,-0.233169,0.123836
157045.000000,0.000000,0.000000,264.402832,32.759148,61.606377,-0.233002,0.123899
157046.000000,0.000000,0.000000,264.402832,32.719627,61.650719,-0.233170,0.123749
157047.000000,0.000000,0.000000,264.402832,32.719627,61.650719,-0.233170,0.123749
157048.000000,0.000000,0.000000,264.497070,32.699852,61.672752,-0.233170,0.123630
157049.000000,0.000000,0.000000,264.592285,32.719856,61.694939,-0.233170,0.123661
157050.000000,0.000000,0.000000,264.497070,32.660133,61.672600,-0.233169,0.123480
157051.000000,0.000000,0.000000,264.497070,32.660133,61.672600,-0.233169,0.123480
157052.000000,0.000000,0.000000,264.591309,32.640419,61.694633,-0.233170,0.123362
157053.000000,0.000000,0.000000,264.685547,32.620644,61.716667,-0.233170,0.123243
157054.000000,0.000000,0.000000,264.780273,32.640648,61.738853,-0.233170,0.123274
157055.000000,0.000000,0.000000,264.685547,32.620644,61.716667,-0.233170,0.123243
157056.000000,0.000000,0.000000,264.779785,32.600929,61.738731,-0.233170,0.123125
157057.000000,0.000000,0.000000,264.969238,32.601219,61.782951,-0.233170,0.123038
157058.000000,0.000000,0.000000,264.874512,32.581215,61.760765,-0.233170,0.123006
157059.000000,0.000000,0.000000,264.968750,32.561440,61.782799,-0.233170,0.122888
157060.000000,0.000000,0.000000,265.062988,32.541786,61.804832,-0.233170,0.122770
157061.000000,0.000000,0.000000,265.157227,32.522011,61.826866,-0.233171,0.122652
157062.000000,0.000000,0.000000,265.251953,32.542015,61.849052,-0.233171,0.122683
157063.000000,0.000000,0.000000,265.251953,32.502296,61.848930,-0.233170,0.122534
157064.000000,0.000000,0.000000,265.251465,32.462578,61.848808,-0.233170,0.122384
157065.000000,0.000000,0.000000,265.345703,32.442802,61.870842,-0.233171,0.122266
157066.000000,0.000000,0.000000,265.439941,32.423088,61.892876,-0.233171,0.122148
157067.000000,0.000000,0.000000,265.439941,32.383385,61.892723,-0.233170,0.121999
157068.000000,0.000000,0.000000,265.533691,32.363609,61.914787,-0.233171,0.121881
157069.000000,0.000000,0.000000,265.533691,32.363609,61.914787,-0.233171,0.121881
157070.000000,0.000000,0.000000,265.438477,32.304024,61.936913,-0.233338,0.121701
157071.000000,0.000000,0.000000,265.816895,32.264885,61.980919,-0.233171,0.121380
157072.000000,0.000000,0.000000,265.533203,32.244698,62.003258,-0.233505,0.121434
157073.000000,0.000000,0.000000,265.722168,32.244759,62.047325,-0.233505,0.121348
157074.000000,0.000000,0.000000,265.721680,32.205101,62.047173,-0.233504,0.121199
157075.000000,0.000000,0.000000,265.626953,32.145500,62.069298,-0.233671,0.121017
157076.000000,0.000000,0.000000,265.814453,32.105904,62.024651,-0.233338,0.120783
157077.000000,0.000000,0.000000,265.908691,32.086052,62.002251,-0.233171,0.120666
157078.000000,0.000000,0.000000,265.813965,32.026466,62.024376,-0.233338,0.120485
157079.000000,0.000000,0.000000,265.812988,31.986704,62.024223,-0.233338,0.120335
157080.000000,0.000000,0.000000,265.907715,31.967051,62.046257,-0.233338,0.120219
157081.000000,0.000000,0.000000,265.906738,31.927271,62.046135,-0.233338,0.120069
157082.000000,0.000000,0.000000,265.717285,31.847727,62.046104,-0.233504,0.119856
157083.000000,0.000000,0.000000,265.812012,31.828012,62.068138,-0.233504,0.119739
157084.000000,0.000000,0.000000,265.810547,31.788065,62.023521,-0.233337,0.119589
157085.000000,0.000000,0.000000,265.904785,31.768351,62.045555,-0.233337,0.119473
157086.000000,0.000000,0.000000,265.810059,31.708643,62.023247,-0.233337,0.119291
157087.000000,0.000000,0.000000,265.809082,31.668863,62.023125,-0.233337,0.119141
157088.000000,0.000000,0.000000,265.997559,31.629435,62.067192,-0.233337,0.118909
157089.000000,0.000000,0.000000,265.997559,31.589716,62.067039,-0.233337,0.118759
157090.000000,0.000000,0.000000,265.997070,31.549997,62.066887,-0.233337,0.118610
157091.000000,0.000000,0.000000,265.901367,31.490229,62.044609,-0.233337,0.118428
157092.000000,0.000000,0.000000,265.711914,31.410685,62.044548,-0.233503,0.118213
157093.000000,0.000000,0.000000,265.617676,31.430231,62.022331,-0.233502,0.118329
157094.000000,0.000000,0.000000,265.616211,31.350962,62.022240,-0.233503,0.118031
157095.000000,0.000000,0.000000,265.805176,31.311533,62.066307,-0.233503,0.117799
157096.000000,0.000000,0.000000,265.614746,31.231760,62.021812,-0.233503,0.117583
157097.000000,0.000000,0.000000,265.425293,31.191767,61.977470,-0.233503,0.117516
157098.000000,0.000000,0.000000,265.330078,31.131983,61.999413,-0.233669,0.117333
157099.000000,0.000000,0.000000,265.329590,31.131815,61.954948,-0.233502,0.117333
157100.000000,0.000000,0.000000,265.423828,31.112101,61.976982,-0.233502,0.117217
157101.000000,0.000000,0.000000,265.328613,31.052393,61.910393,-0.233335,0.117034
157102.000000,0.000000,0.000000,265.233398,30.992838,61.932518,-0.233502,0.116851
157103.000000,0.000000,0.000000,265.137695,30.893351,61.910057,-0.233502,0.116518
157104.000000,0.000000,0.000000,265.042480,30.833643,61.887749,-0.233501,0.116335
157105.000000,0.000000,0.000000,264.946777,30.773920,61.865410,-0.233501,0.116151
157106.000000,0.000000,0.000000,264.852051,30.753916,61.843254,-0.233501,0.116117
157107.000000,0.000000,0.000000,264.851562,30.714151,61.843132,-0.233501,0.115967
157108.000000,0.000000,0.000000,264.756348,30.654490,61.820793,-0.233501,0.115784
157109.000000,0.000000,0.000000,264.661621,30.634378,61.842888,-0.233668,0.115749
157110.000000,0.000000,0.000000,264.754395,30.574839,61.776054,-0.233333,0.115484
157111.000000,0.000000,0.000000,264.470215,30.475290,61.753807,-0.233500,0.115231
157112.000000,0.000000,0.000000,264.375000,30.455286,61.731651,-0.233500,0.115197
157113.000000,0.000000,0.000000,264.280273,30.395517,61.709343,-0.233500,0.115012
157114.000000,0.000000,0.000000,264.184570,30.335794,61.687004,-0.233500,0.114828
157115.000000,0.000000,0.000000,264.089355,30.276087,61.664696,-0.233499,0.114643
157116.000000,0.000000,0.000000,263.899414,30.196451,61.664635,-0.233667,0.114424
157117.000000,0.000000,0.000000,263.709473,30.156443,61.620293,-0.233667,0.114355
157118.000000,0.000000,0.000000,263.803711,30.136652,61.597862,-0.233499,0.114239
157119.000000,0.000000,0.000000,263.708496,30.076883,61.575554,-0.233499,0.114054
157120.000000,0.000000,0.000000,263.518066,29.997171,61.531059,-0.233498,0.113833
157121.000000,0.000000,0.000000,263.423340,29.977167,61.508873,-0.233498,0.113798
157122.000000,0.000000,0.000000,263.327148,29.877939,61.486565,-0.233499,0.113463
157123.000000,0.000000,0.000000,263.042969,29.817804,61.464317,-0.233666,0.113357
157124.000000,0.000000,0.000000,262.853516,29.777811,61.419975,-0.233666,0.113287
157125.000000,0.000000,0.000000,262.946777,29.718378,61.441887,-0.233667,0.113021
157126.000000,0.000000,0.000000,262.757324,29.678385,61.397514,-0.233666,0.112950
157127.000000,0.000000,0.000000,262.662109,29.618601,61.375206,-0.233666,0.112763
157128.000000,0.000000,0.000000,262.566895,29.558954,61.352867,-0.233666,0.112577
157129.000000,0.000000,0.000000,262.376953,29.518961,61.308495,-0.233666,0.112506
157130.000000,0.000000,0.000000,262.187012,29.439173,61.264000,-0.233665,0.112283
157131.000000,0.000000,0.000000,262.091309,29.379465,61.241661,-0.233665,0.112096
157132.000000,0.000000,0.000000,261.996094,29.319742,61.219383,-0.233665,0.111909
157133.000000,0.000000,0.000000,261.900879,29.259974,61.241325,-0.233834,0.111722
157134.000000,0.000000,0.000000,261.710938,29.219980,61.196983,-0.233834,0.111650
157135.000000,0.000000,0.000000,261.616211,29.160196,61.174644,-0.233834,0.111462
157136.000000,0.000000,0.000000,261.614258,29.080637,61.085625,-0.233495,0.111158
157137.000000,0.000000,0.000000,261.519043,29.060633,61.063438,-0.233495,0.111122
157138.000000,0.000000,0.000000,261.423828,28.961206,61.040977,-0.233494,0.110783
157139.000000,0.000000,0.000000,261.233398,28.881556,60.952202,-0.233325,0.110558
157140.000000,0.000000,0.000000,260.948730,28.821634,60.974419,-0.233664,0.110449
157141.000000,0.000000,0.000000,260.854004,28.761911,60.952080,-0.233664,0.110261
157142.000000,0.000000,0.000000,260.853027,28.722132,60.951958,-0.233664,0.110108
157143.000000,0.000000,0.000000,260.663086,28.642420,60.907463,-0.233664,0.109883
157144.000000,0.000000,0.000000,260.662109,28.562937,60.907158,-0.233663,0.109578
157145.000000,0.000000,0.000000,260.472168,28.483286,60.862663,-0.233663,0.109353
157146.000000,0.000000,0.000000,260.282227,28.443277,60.818291,-0.233663,0.109279
157147.000000,0.000000,0.000000,260.091797,28.363504,60.773827,-0.233663,0.109052
157148.000000,0.000000,0.000000,259.996582,28.264215,60.795799,-0.233833,0.108710
157149.000000,0.000000,0.000000,259.995117,28.184580,60.751060,-0.233662,0.108404
157150.000000,0.000000,0.000000,259.805176,28.144587,60.706688,-0.233662,0.108330
157151.000000,0.000000,0.000000,259.614746,28.064875,60.662224,-0.233662,0.108102
157152.000000,0.000000,0.000000,259.708496,27.965723,60.639671,-0.233491,0.107681
157153.000000,0.000000,0.000000,259.423828,27.905664,60.617424,-0.233662,0.107568
157154.000000,0.000000,0.000000,259.328613,27.845896,60.595085,-0.233661,0.107377
157155.000000,0.000000,0.000000,259.233398,27.786234,60.572807,-0.233661,0.107186
157156.000000,0.000000,0.000000,259.137207,27.686747,60.550316,-0.233661,0.106842
157157.000000,0.000000,0.000000,259.041504,27.627039,60.528008,-0.233661,0.106651
157158.000000,0.000000,0.000000,258.662109,27.507395,60.483604,-0.233832,0.106345
157159.000000,0.000000,0.000000,258.567383,27.447672,60.461296,-0.233832,0.106153
157160.000000,0.000000,0.000000,258.565430,27.368052,60.416557,-0.233661,0.105846
157161.000000,0.000000,0.000000,258.281250,27.308054,60.394279,-0.233831,0.105730
157162.000000,0.000000,0.000000,258.374512,27.208918,60.371788,-0.233660,0.105308
157163.000000,0.000000,0.000000,258.184082,27.129190,60.327263,-0.233660,0.105077
157164.000000,0.000000,0.000000,258.088379,27.029703,60.304802,-0.233660,0.104730
157165.000000,0.000000,0.000000,257.992676,26.969995,60.282494,-0.233660,0.104538
157166.000000,0.000000,0.000000,257.802734,26.890223,60.237999,-0.233659,0.104305
157167.000000,0.000000,0.000000,257.519043,26.830347,60.260185,-0.234003,0.104188
157168.000000,0.000000,0.000000,257.422852,26.730921,60.193443,-0.233831,0.103841
157169.000000,0.000000,0.000000,257.421387,26.651361,60.148735,-0.233659,0.103532
157170.000000,0.000000,0.000000,257.230957,26.571589,60.104210,-0.233659,0.103299
157171.000000,0.000000,0.000000,256.946777,26.472010,60.081993,-0.233830,0.103025
157172.000000,0.000000,0.000000,256.945312,26.392511,60.081688,-0.233831,0.102716
157173.000000,0.000000,0.000000,256.944824,26.313089,60.081444,-0.233830,0.102408
157174.000000,0.000000,0.000000,256.848633,26.213663,60.058952,-0.233830,0.102059
157175.000000,0.000000,0.000000,256.563477,26.113886,59.992271,-0.233830,0.101783
157176.000000,0.000000,0.000000,256.656738,26.054316,59.969719,-0.233657,0.101514
157177.000000,0.000000,0.000000,256.372559,25.954676,59.947502,-0.233830,0.101238
157178.000000,0.000000,0.000000,256.182617,25.914682,59.903130,-0.233830,0.101157
157179.000000,0.000000,0.000000,256.181152,25.795481,59.902733,-0.233830,0.100692
157180.000000,0.000000,0.000000,256.084961,25.696039,59.880272,-0.233830,0.100342
157181.000000,0.000000,0.000000,255.895020,25.616327,59.835747,-0.233829,0.100105
157182.000000,0.000000,0.000000,255.799316,25.516840,59.813316,-0.233829,0.099753
157183.000000,0.000000,0.000000,255.892578,25.457285,59.790733,-0.233656,0.099484
157184.000000,0.000000,0.000000,255.513672,25.377344,59.790764,-0.234002,0.099319
157185.000000,0.000000,0.000000,255.606934,25.238489,59.768120,-0.233828,0.098739
157186.000000,0.000000,0.000000,255.321777,25.178492,59.701561,-0.233829,0.098615
