EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
62707.000000,0.000000,0.000000,0.095703,-0.017708,-0.024611,0.000000,0.000000
62708.000000,0.000000,0.000000,0.001465,0.002068,-0.046645,0.000000,0.000000
62709.000000,0.000000,0.000000,-0.092773,0.021721,-0.024397,0.000000,0.000000
62710.000000,0.000000,0.000000,0.001953,0.041710,-0.002211,0.000000,0.000000
62711.000000,0.000000,0.000000,0.095703,-0.017708,-0.024611,0.000000,0.000000
62712.000000,0.000000,0.000000,0.095703,-0.017708,-0.024611,0.000000,0.000000
62713.000000,0.000000,0.000000,0.095703,-0.017708,-0.024611,0.000000,0.000000
62714.000000,0.000000,0.000000,0.190430,0.002281,-0.002425,0.000000,0.000000
62715.000000,0.000000,0.000000,-0.092773,-0.017891,0.019914,0.000000,0.000000
62716.000000,0.000000,0.000000,0.096191,-0.017555,0.019853,0.000000,0.000000
62717.000000,0.000000,0.000000,0.095703,-0.017708,-0.024611,0.000000,0.000000
62718.000000,0.000000,0.000000,0.096191,-0.017555,0.019853,0.000000,0.000000
62719.000000,0.000000,0.000000,0.096191,-0.017555,0.019853,0.000000,0.000000
62720.000000,0.000000,0.000000,0.096191,0.021935,0.019823,0.000000,0.000000
62721.000000,0.000000,0.000000,0.096191,0.021935,0.019823,0.000000,0.000000
62722.000000,0.000000,0.000000,0.096191,0.022057,-0.024458,0.000000,0.000000
62723.000000,0.000000,0.000000,0.095703,-0.017708,-0.024611,0.000000,0.000000
62724.000000,0.000000,0.000000,0.001465,0.002068,-0.046645,0.000000,0.000000
62725.000000,0.000000,0.000000,0.096191,-0.017555,0.019853,0.000000,0.000000
62726.000000,0.000000,0.000000,0.096191,-0.017555,0.019853,0.000000,0.000000
62727.000000,0.000000,0.000000,0.001465,0.001945,-0.002364,0.000000,0.000000
62728.000000,0.000000,0.000000,0.096191,0.021935,0.019823,0.000000,0.000000
62729.000000,0.000000,0.000000,0.095703,-0.017708,-0.024611,0.000000,0.000000
