EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
119501.000000,0.000000,0.000000,916.311035,18.913658,-14.991796,0.016361,0.020641
119502.000000,0.000000,0.000000,916.405762,18.893913,-14.969762,0.016335,0.020617
119503.000000,0.000000,0.000000,916.311035,18.913658,-14.991796,0.016361,0.020641
119504.000000,0.000000,0.000000,916.217285,18.893791,-14.969518,0.016338,0.020622
119505.000000,0.000000,0.000000,916.217285,18.893791,-14.969518,0.016338,0.020622
119506.000000,0.000000,0.000000,916.311035,18.913658,-14.991796,0.016361,0.020641
119507.000000,0.000000,0.000000,916.406250,18.894051,-14.925298,0.016287,0.020618
119508.000000,0.000000,0.000000,916.311035,18.874046,-14.947484,0.016313,0.020598
119509.000000,0.000000,0.000000,916.217285,18.893791,-14.969518,0.016338,0.020622
119510.000000,0.000000,0.000000,916.311035,18.874046,-14.947484,0.016313,0.020598
119511.000000,0.000000,0.000000,916.217285,18.854210,-14.925206,0.016290,0.020578
119512.000000,0.000000,0.000000,916.028809,18.933098,-14.925023,0.016293,0.020669
119513.000000,0.000000,0.000000,916.217285,18.893700,-14.925237,0.016290,0.020621
119514.000000,0.000000,0.000000,916.312012,18.913704,-14.903050,0.016264,0.020641
119515.000000,0.000000,0.000000,916.123535,18.953102,-14.902837,0.016267,0.020688
119516.000000,0.000000,0.000000,916.217773,18.893867,-14.880773,0.016242,0.020622
119517.000000,0.000000,0.000000,916.406738,18.933800,-14.925145,0.016287,0.020661
119518.000000,0.000000,0.000000,916.218262,18.933388,-14.880803,0.016242,0.020665
119519.000000,0.000000,0.000000,916.312500,18.953453,-14.902898,0.016264,0.020684
119520.000000,0.000000,0.000000,916.312500,18.953453,-14.902898,0.016264,0.020684
119521.000000,0.000000,0.000000,916.218262,18.933525,-14.836339,0.016193,0.020665
119522.000000,0.000000,0.000000,916.218262,18.973106,-14.880651,0.016241,0.020708
119523.000000,0.000000,0.000000,916.312988,18.953392,-14.858617,0.016216,0.020684
119524.000000,0.000000,0.000000,916.218262,18.933525,-14.836339,0.016193,0.020665
119525.000000,0.000000,0.000000,916.312500,18.913872,-14.858586,0.016216,0.020641
119526.000000,0.000000,0.000000,916.218750,18.973228,-14.836202,0.016193,0.020708
119527.000000,0.000000,0.000000,916.312988,18.953392,-14.858617,0.016216,0.020684
119528.000000,0.000000,0.000000,916.407715,18.973381,-14.836446,0.016190,0.020704
119529.000000,0.000000,0.000000,916.407715,18.973381,-14.836446,0.016190,0.020704
119530.000000,0.000000,0.000000,916.312988,18.993095,-14.858479,0.016216,0.020728
119531.000000,0.000000,0.000000,916.312988,18.953514,-14.814168,0.016167,0.020685
119532.000000,0.000000,0.000000,916.219238,18.973167,-14.791921,0.016145,0.020708
119533.000000,0.000000,0.000000,916.124512,18.992882,-14.813954,0.016170,0.020732
119534.000000,0.000000,0.000000,916.219238,18.973167,-14.791921,0.016145,0.020708
119535.000000,0.000000,0.000000,916.219238,19.012886,-14.791768,0.016144,0.020751
119536.000000,0.000000,0.000000,916.124512,18.992882,-14.813954,0.016170,0.020732
119537.000000,0.000000,0.000000,916.312988,18.953514,-14.814168,0.016167,0.020685
119538.000000,0.000000,0.000000,916.124512,18.992882,-14.813954,0.016170,0.020732
119539.000000,0.000000,0.000000,916.124512,18.992882,-14.813954,0.016170,0.020732
119540.000000,0.000000,0.000000,916.219238,19.012749,-14.836232,0.016193,0.020751
119541.000000,0.000000,0.000000,916.219238,19.012749,-14.836232,0.016193,0.020751
119542.000000,0.000000,0.000000,916.030762,19.012535,-14.791707,0.016148,0.020755
119543.000000,0.000000,0.000000,916.313965,19.032753,-14.814046,0.016167,0.020771
119544.000000,0.000000,0.000000,916.029785,18.972893,-14.836125,0.016196,0.020712
119545.000000,0.000000,0.000000,916.219238,19.012749,-14.836232,0.016193,0.020751
