EventCounter,Sync,Aux,Fz,Mx,My,COPx,COPy
161929.000000,0.000000,0.000000,915.490723,27.592445,-11.252126,0.012291,0.030140
161930.000000,0.000000,0.000000,915.395996,27.612160,-11.274190,0.012316,0.030164
161931.000000,0.000000,0.000000,915.490723,27.592445,-11.252126,0.012291,0.030140
161932.000000,0.000000,0.000000,915.490723,27.592445,-11.252126,0.012291,0.030140
161933.000000,0.000000,0.000000,915.395508,27.572441,-11.274312,0.012316,0.030121
161934.000000,0.000000,0.000000,915.301270,27.552574,-11.252034,0.012293,0.030102
161935.000000,0.000000,0.000000,915.206543,27.572289,-11.274098,0.012319,0.030127
161936.000000,0.000000,0.000000,915.301270,27.552574,-11.252034,0.012293,0.030102
161937.000000,0.000000,0.000000,915.301270,27.552574,-11.252034,0.012293,0.030102
161938.000000,0.000000,0.000000,915.301270,27.552574,-11.252034,0.012293,0.030102
161939.000000,0.000000,0.000000,915.112793,27.592003,-11.251851,0.012296,0.030151
161940.000000,0.000000,0.000000,915.018066,27.571999,-11.274022,0.012321,0.030133
161941.000000,0.000000,0.000000,915.206543,27.572090,-11.274236,0.012319,0.030127
161942.000000,0.000000,0.000000,915.017578,27.532387,-11.229680,0.012273,0.030089
161943.000000,0.000000,0.000000,915.206543,27.572289,-11.274098,0.012319,0.030127
161944.000000,0.000000,0.000000,915.112793,27.592003,-11.251851,0.012296,0.030151
161945.000000,0.000000,0.000000,915.111816,27.552223,-11.251958,0.012296,0.030108
161946.000000,0.000000,0.000000,915.017090,27.532234,-11.274144,0.012321,0.030089
161947.000000,0.000000,0.000000,914.923340,27.552101,-11.251744,0.012298,0.030114
161948.000000,0.000000,0.000000,915.018066,27.571999,-11.274022,0.012321,0.030133
161949.000000,0.000000,0.000000,914.923340,27.591713,-11.296056,0.012346,0.030157
161950.000000,0.000000,0.000000,915.018066,27.571999,-11.274022,0.012321,0.030133
161951.000000,0.000000,0.000000,915.018066,27.571999,-11.274022,0.012321,0.030133
161952.000000,0.000000,0.000000,914.828613,27.532112,-11.273931,0.012324,0.030095
161953.000000,0.000000,0.000000,914.922852,27.552010,-11.296208,0.012347,0.030114
161954.000000,0.000000,0.000000,914.923340,27.591652,-11.251775,0.012298,0.030157
161955.000000,0.000000,0.000000,914.734863,27.591530,-11.251531,0.012300,0.030163
161956.000000,0.000000,0.000000,914.734375,27.551765,-11.251683,0.012300,0.030120
161957.000000,0.000000,0.000000,914.828613,27.571663,-11.273961,0.012324,0.030139
161958.000000,0.000000,0.000000,914.828613,27.571663,-11.273961,0.012324,0.030139
161959.000000,0.000000,0.000000,914.923340,27.591652,-11.251775,0.012298,0.030157
161960.000000,0.000000,0.000000,914.829102,27.571754,-11.229497,0.012275,0.030139
161961.000000,0.000000,0.000000,914.734863,27.591408,-11.207250,0.012252,0.030163
161962.000000,0.000000,0.000000,914.734863,27.591408,-11.207250,0.012252,0.030163
161963.000000,0.000000,0.000000,914.734863,27.591408,-11.207250,0.012252,0.030163
161964.000000,0.000000,0.000000,914.828613,27.571663,-11.273961,0.012324,0.030139
161965.000000,0.000000,0.000000,914.828613,27.571663,-11.273961,0.012324,0.030139
161966.000000,0.000000,0.000000,914.734863,27.591530,-11.251531,0.012300,0.030163
161967.000000,0.000000,0.000000,914.734375,27.551765,-11.251683,0.012300,0.030120
161968.000000,0.000000,0.000000,914.734863,27.591316,-11.251714,0.012301,0.030163
161969.000000,0.000000,0.000000,914.734863,27.591316,-11.251714,0.012301,0.030163
161970.000000,0.000000,0.000000,914.828613,27.571663,-11.273961,0.012324,0.030139
161971.000000,0.000000,0.000000,914.829102,27.571754,-11.229497,0.012275,0.030139
161972.000000,0.000000,0.000000,914.734375,27.551765,-11.251683,0.012300,0.030120
161973.000000,0.000000,0.000000,914.640137,27.571419,-11.229436,0.012277,0.030145
161974.000000,0.000000,0.000000,914.829590,27.611305,-11.229527,0.012275,0.030182
161975.000000,0.000000,0.000000,914.734863,27.591408,-11.207250,0.012252,0.030163
161976.000000,0.000000,0.000000,914.734863,27.551704,-11.207372,0.012252,0.030120
161977.000000,0.000000,0.000000,914.828613,27.532051,-11.229619,0.012275,0.030095
161978.000000,0.000000,0.000000,914.734863,27.551704,-11.207372,0.012252,0.030120
161979.000000,0.000000,0.000000,914.734863,27.551704,-11.207372,0.012252,0.030120
161980.000000,0.000000,0.000000,914.734863,27.551704,-11.207372,0.012252,0.030120
161981.000000,0.000000,0.000000,914.734863,27.551704,-11.207372,0.012252,0.030120
161982.000000,0.000000,0.000000,914.829590,27.571693,-11.185185,0.012227,0.030139
161983.000000,0.000000,0.000000,914.734863,27.591408,-11.207250,0.012252,0.030163
161984.000000,0.000000,0.000000,914.924316,27.591530,-11.207463,0.012250,0.030157
161985.000000,0.000000,0.000000,914.923340,27.551888,-11.251897,0.012298,0.030114
161986.000000,0.000000,0.000000,914.923340,27.551888,-11.251897,0.012298,0.030114
161987.000000,0.000000,0.000000,914.923340,27.551888,-11.251897,0.012298,0.030114
161988.000000,0.000000,0.000000,914.829102,27.571541,-11.229650,0.012275,0.030138
161989.000000,0.000000,0.000000,914.924316,27.591530,-11.207463,0.012250,0.030157
161990.000000,0.000000,0.000000,914.924316,27.591530,-11.207463,0.012250,0.030157
161991.000000,0.000000,0.000000,914.924316,27.591530,-11.207463,0.012250,0.030157
161992.000000,0.000000,0.000000,915.018066,27.571877,-11.229711,0.012273,0.030133
161993.000000,0.000000,0.000000,915.018066,27.571877,-11.229711,0.012273,0.030133
161994.000000,0.000000,0.000000,914.924316,27.591530,-11.207463,0.012250,0.030157
161995.000000,0.000000,0.000000,915.112305,27.552040,-11.252141,0.012296,0.030108
161996.000000,0.000000,0.000000,915.207520,27.611748,-11.229817,0.012270,0.030170
161997.000000,0.000000,0.000000,914.924316,27.591530,-11.207463,0.012250,0.030157
161998.000000,0.000000,0.000000,915.113281,27.631401,-11.207570,0.012247,0.030195
161999.000000,0.000000,0.000000,915.207520,27.611687,-11.185536,0.012222,0.030170
162000.000000,0.000000,0.000000,915.207520,27.572166,-11.185506,0.012222,0.030127
162001.000000,0.000000,0.000000,915.207520,27.611687,-11.185536,0.012222,0.030170
162002.000000,0.000000,0.000000,915.207520,27.611687,-11.185536,0.012222,0.030170
162003.000000,0.000000,0.000000,915.207520,27.611687,-11.185536,0.012222,0.030170
162004.000000,0.000000,0.000000,915.396484,27.611900,-11.230062,0.012268,0.030164
162005.000000,0.000000,0.000000,915.396973,27.612038,-11.185597,0.012219,0.030164
162006.000000,0.000000,0.000000,915.302246,27.631554,-11.207814,0.012245,0.030188
162007.000000,0.000000,0.000000,915.396973,27.651558,-11.185628,0.012219,0.030207
162008.000000,0.000000,0.000000,915.397461,27.651680,-11.141179,0.012171,0.030207
162009.000000,0.000000,0.000000,915.491699,27.671547,-11.163457,0.012194,0.030226
162010.000000,0.000000,0.000000,915.491211,27.631844,-11.163594,0.012194,0.030183
162011.000000,0.000000,0.000000,915.680176,27.632179,-11.163671,0.012192,0.030177
162012.000000,0.000000,0.000000,915.585449,27.651680,-11.185872,0.012217,0.030201
162013.000000,0.000000,0.000000,915.491211,27.631844,-11.163594,0.012194,0.030183
162014.000000,0.000000,0.000000,915.491699,27.631966,-11.119145,0.012146,0.030183
162015.000000,0.000000,0.000000,915.397461,27.651680,-11.141179,0.012171,0.030207
162016.000000,0.000000,0.000000,915.586426,27.651833,-11.141423,0.012169,0.030201
162017.000000,0.000000,0.000000,915.586426,27.651833,-11.141423,0.012169,0.030201
162018.000000,0.000000,0.000000,915.680176,27.632179,-11.163671,0.012192,0.030177
162019.000000,0.000000,0.000000,915.774902,27.652016,-11.185948,0.012215,0.030195
162020.000000,0.000000,0.000000,915.774902,27.691566,-11.185994,0.012215,0.030238
162021.000000,0.000000,0.000000,915.774902,27.652016,-11.185948,0.012215,0.030195
162022.000000,0.000000,0.000000,915.774902,27.691628,-11.230275,0.012263,0.030238
162023.000000,0.000000,0.000000,915.586426,27.691322,-11.141454,0.012169,0.030244
162024.000000,0.000000,0.000000,915.774902,27.691566,-11.185994,0.012215,0.030238
162025.000000,0.000000,0.000000,915.964355,27.691917,-11.186055,0.012212,0.030233
